Address,SoldPrice,Bedrooms,Bathrooms,AreaSqFt,PropertyType,Neighborhood,PricePerSqFt
"1830 Jackson St Apt B, San Francisco, CA, 94109",2600000,,17.0,21800.0,OTHER,San Francisco,119.26605504587155
"22 Cameo Way, San Francisco, CA, 94131",1888000,3.0,2.0,2235.0,SINGLE_FAMILY,San Francisco,844.7427293064877
"2125 Bryant St Apt 103, San Francisco, CA, 94110",1348000,2.0,2.0,1312.0,CONDOS,San Francisco,1027.439024390244
"1702 Fell St Apt 1, San Francisco, CA, 94117",1506000,2.0,2.0,1373.0,CONDOS,San Francisco,1096.8681718863802
"618 19th Ave, San Francisco, CA, 94121",1700000,3.0,1.0,1900.0,SINGLE_FAMILY,San Francisco,894.7368421052631
"2655 Bush St Apt 115, San Francisco, CA, 94115",887000,1.0,1.0,980.0,TOWNHOMES,San Francisco,905.1020408163265
"425 1st St Unit 4208, San Francisco, CA, 94105",965000,1.0,1.0,755.0,CONDOS,San Francisco,1278.1456953642385
"270 Andover St, San Francisco, CA, 94110",1900000,4.0,1.0,1439.0,SINGLE_FAMILY,San Francisco,1320.361362056984
"377 29th Ave, San Francisco, CA, 94121",2100000,2.0,1.0,1266.0,SINGLE_FAMILY,San Francisco,1658.7677725118483
"210 San Marcos Ave, San Francisco, CA, 94116",2200000,4.0,2.0,2247.0,SINGLE_FAMILY,San Francisco,979.0832220738763
"1251-1253 46th Ave, San Francisco, CA, 94122",1550000,4.0,,1672.0,MULTI_FAMILY,San Francisco,927.0334928229665
"1218 Treat Ave, San Francisco, CA, 94110",1700000,3.0,3.0,1868.0,TOWNHOMES,San Francisco,910.0642398286938
"844-846 Stanyan St, San Francisco, CA, 94117",1750000,4.0,,2100.0,MULTI_FAMILY,San Francisco,833.3333333333334
"76 Laidley St, San Francisco, CA, 94131",5950000,4.0,3.0,4140.0,SINGLE_FAMILY,San Francisco,1437.1980676328503
"555 4th St Unit 636, San Francisco, CA, 94107",575000,1.0,1.0,580.0,CONDOS,San Francisco,991.3793103448276
"601 St Francis Blvd, San Francisco, CA, 94127",4400000,3.0,3.0,3185.0,SINGLE_FAMILY,San Francisco,1381.475667189953
"457 Ulloa St, San Francisco, CA, 94127",1418000,,1.0,1225.0,SINGLE_FAMILY,San Francisco,1157.5510204081634
"88 King St Unit 507, San Francisco, CA, 94107",1160000,2.0,2.0,1116.0,CONDOS,San Francisco,1039.426523297491
"57 Benton Ave, San Francisco, CA, 94112",2230000,4.0,2.0,2235.0,SINGLE_FAMILY,San Francisco,997.7628635346756
"1137 Goettingen St, San Francisco, CA, 94134",800000,2.0,1.0,875.0,SINGLE_FAMILY,San Francisco,914.2857142857143
"450 Myra Way, San Francisco, CA, 94127",1460000,2.0,1.0,927.0,SINGLE_FAMILY,San Francisco,1574.973031283711
"72 Lynch St, San Francisco, CA, 94109",1200000,2.0,1.0,1030.0,CONDOS,San Francisco,1165.0485436893205
"1338 Filbert St Unit D, San Francisco, CA, 94109",3825000,3.0,3.0,3005.0,CONDOS,San Francisco,1272.8785357737104
"301 Main St Unit 7B, San Francisco, CA, 94105",1650000,2.0,2.0,1812.0,CONDOS,San Francisco,910.5960264900663
"266 Athens St, San Francisco, CA, 94112",800000,2.0,1.0,1150.0,SINGLE_FAMILY,San Francisco,695.6521739130435
"1083 Clay St Apt 203, San Francisco, CA, 94108",845000,1.0,1.0,990.0,CONDOS,San Francisco,853.5353535353536
"446 Bayview Cir, San Francisco, CA, 94124",799000,3.0,2.0,1472.0,SINGLE_FAMILY,San Francisco,542.7989130434783
"1829 15th St Apt 1, San Francisco, CA, 94103",1180000,2.0,2.0,1124.0,CONDOS,San Francisco,1049.8220640569396
"255 Red Rock Way Apt 106H, San Francisco, CA, 94131",592000,1.0,1.0,744.0,CONDOS,San Francisco,795.6989247311828
"506-508 Guerrero St, San Francisco, CA, 94110",1325000,8.0,4.0,3155.0,MULTI_FAMILY,San Francisco,419.96830427892235
"2531 Gough St, San Francisco, CA, 94123",2530000,3.0,2.0,1789.0,CONDOS,San Francisco,1414.1978759083286
"2784 Bush St, San Francisco, CA, 94115",1635000,2.0,2.0,1261.0,CONDOS,San Francisco,1296.5900079302141
"3148 Clay St Unit 3148, San Francisco, CA, 94115",2700000,3.0,2.0,2487.0,CONDOS,San Francisco,1085.6453558504222
"301 Main St Unit 10H, San Francisco, CA, 94105",1380000,2.0,2.0,1317.0,CONDOS,San Francisco,1047.8359908883826
"4994 Mission St, San Francisco, CA, 94112",750000,,,1250.0,OTHER,San Francisco,600.0
"829 Folsom St Unit 200, San Francisco, CA, 94107",470000,1.0,1.0,837.0,CONDOS,San Francisco,561.5292712066905
"110 Channel St Unit 431, San Francisco, CA, 94158",575000,1.0,1.0,495.0,CONDOS,San Francisco,1161.6161616161617
"3649 California St, San Francisco, CA, 94118",1150000,1.0,1.0,1055.0,CONDOS,San Francisco,1090.047393364929
"1310 Greenwich St Apt 201, San Francisco, CA, 94109",950000,2.0,1.0,963.0,SINGLE_FAMILY,San Francisco,986.5005192107996
"436 Dwight St, San Francisco, CA, 94134",850000,4.0,3.0,1925.0,SINGLE_FAMILY,San Francisco,441.5584415584416
"318 Pope St, San Francisco, CA, 94112",1158000,5.0,3.0,1653.0,SINGLE_FAMILY,San Francisco,700.5444646098003
"163 Robinhood Dr, San Francisco, CA, 94127",2000000,3.0,2.0,1642.0,SINGLE_FAMILY,San Francisco,1218.026796589525
"146 Dore St, San Francisco, CA, 94103",970000,3.0,1.0,1112.0,SINGLE_FAMILY,San Francisco,872.3021582733813
"99 Rausch St Unit 114, San Francisco, CA, 94103",785000,2.0,2.0,1059.0,CONDOS,San Francisco,741.2653446647781
"1307 Cayuga Ave, San Francisco, CA, 94112",1500000,6.0,3.0,1913.0,SINGLE_FAMILY,San Francisco,784.1087297438578
"2235 3rd St Ste W504, San Francisco, CA, 94107",76000000,,,157256.0,OTHER,San Francisco,483.28839599124996
"869 30th Ave, San Francisco, CA, 94121",920000,3.0,1.0,1500.0,SINGLE_FAMILY,San Francisco,613.3333333333334
"82 Henry St, San Francisco, CA, 94114",1740000,2.0,2.0,1312.0,CONDOS,San Francisco,1326.219512195122
"170 King St Unit 1011, San Francisco, CA, 94107",905000,1.0,1.0,766.0,CONDOS,San Francisco,1181.4621409921672
"161 Dolores St Apt 5, San Francisco, CA, 94103",685000,1.0,1.0,710.0,SINGLE_FAMILY,San Francisco,964.7887323943662
"719 Myra Way, San Francisco, CA, 94127",1010000,2.0,1.0,790.0,SINGLE_FAMILY,San Francisco,1278.4810126582279
"88 King St Unit 302, San Francisco, CA, 94107",1025000,2.0,2.0,1092.0,CONDOS,San Francisco,938.6446886446887
"655 Andover St, San Francisco, CA, 94110",1165000,2.0,1.0,1125.0,SINGLE_FAMILY,San Francisco,1035.5555555555557
"1320 DE Haro St Unit 101, San Francisco, CA, 94107",1200000,3.0,3.0,1830.0,CONDOS,San Francisco,655.7377049180328
"1125 Leavenworth St, San Francisco, CA, 94109",1945000,4.0,3.0,2580.0,CONDOS,San Francisco,753.8759689922481
"347 5th Ave Unit 4, San Francisco, CA, 94118",1300000,2.0,2.0,1055.0,SINGLE_FAMILY,San Francisco,1232.2274881516587
"338 Scott St, San Francisco, CA, 94117",1850000,3.0,2.0,1736.0,CONDOS,San Francisco,1065.668202764977
"4005 Mission St Apt 2, San Francisco, CA, 94112",1170000,3.0,2.0,1551.0,CONDOS,San Francisco,754.3520309477756
"1292 Guerrero St, San Francisco, CA, 94110",1395000,3.0,1.0,1527.0,CONDOS,San Francisco,913.5559921414539
"239 Bright St, San Francisco, CA, 94132",880000,,1.0,1000.0,SINGLE_FAMILY,San Francisco,880.0
"1256 Bush St, San Francisco, CA, 94109",1360000,3.0,4.0,4673.0,MULTI_FAMILY,San Francisco,291.03359726086023
"353 Arlington St, San Francisco, CA, 94131",1310000,2.0,1.0,1263.0,CONDOS,San Francisco,1037.2129849564528
"218 Ellsworth St, San Francisco, CA, 94110",2900000,3.0,3.0,2150.0,SINGLE_FAMILY,San Francisco,1348.8372093023256
"1201 California St Unit 207, San Francisco, CA, 94109",500000,0.0,1.0,412.0,CONDOS,San Francisco,1213.5922330097087
"425 1st St Unit 4007, San Francisco, CA, 94105",1149000,1.0,1.0,819.0,CONDOS,San Francisco,1402.930402930403
"3801 Ocean Ave, San Francisco, CA, 94132",2028880,4.0,3.0,2193.0,SINGLE_FAMILY,San Francisco,925.1618787049704
"2249 Washington St, San Francisco, CA, 94115",1900000,2.0,2.0,1142.0,CONDOS,San Francisco,1663.7478108581436
"510 Douglass St, San Francisco, CA, 94114",2150000,3.0,1.0,1205.0,SINGLE_FAMILY,San Francisco,1784.2323651452282
"500 Shields St, San Francisco, CA, 94132",1087500,3.0,1.0,1190.0,SINGLE_FAMILY,San Francisco,913.8655462184873
"19 Elsie St, San Francisco, CA, 94110",2300000,3.0,2.0,1687.0,SINGLE_FAMILY,San Francisco,1363.3669235328987
"2200 Market St Apt 305, San Francisco, CA, 94114",1400000,2.0,2.0,1170.0,CONDOS,San Francisco,1196.5811965811965
"708 Long Bridge St Apt 411, San Francisco, CA, 94158",2100000,2.0,2.0,1544.0,CONDOS,San Francisco,1360.103626943005
"Madrid St, San Francisco, CA, 94112",780000,2.0,1.0,1200.0,SINGLE_FAMILY,San Francisco,650.0
"1817 California St Apt 2C, San Francisco, CA, 94109",815000,2.0,1.0,814.0,CONDOS,San Francisco,1001.2285012285013
"4945 Anza St, San Francisco, CA, 94121",1870000,3.0,1.0,1440.0,SINGLE_FAMILY,San Francisco,1298.611111111111
"1215 Vallejo St, San Francisco, CA, 94109",1575000,3.0,2.0,1535.0,SINGLE_FAMILY,San Francisco,1026.0586319218241
"8 Buchanan St Unit 202, San Francisco, CA, 94102",732000,1.0,1.0,778.0,CONDOS,San Francisco,940.8740359897172
"1388 Gough St Apt 906, San Francisco, CA, 94109",840000,2.0,2.0,1290.0,CONDOS,San Francisco,651.1627906976744
"1275 Indiana St Unit 401, San Francisco, CA, 94107",1380000,3.0,3.0,1710.0,CONDOS,San Francisco,807.0175438596491
"537 Russia Ave, San Francisco, CA, 94112",900000,2.0,1.0,1137.0,SINGLE_FAMILY,San Francisco,791.5567282321899
"309 Steiner St Apt D, San Francisco, CA, 94117",800000,,1.0,1254.0,CONDO,San Francisco,637.9585326953749
"551 Hudson Ave Unit 303, San Francisco, CA, 94124",245201,1.0,1.0,811.0,CONDOS,San Francisco,302.34401972872996
"943-945 Haight St, San Francisco, CA, 94117",2500000,4.0,4.0,3040.0,MULTI_FAMILY,San Francisco,822.3684210526316
"300 3rd St Apt 311, San Francisco, CA, 94107",815000,1.0,1.0,1000.0,CONDOS,San Francisco,815.0
"106 Aptos Ave, San Francisco, CA, 94127",2265000,3.0,2.0,2148.0,SINGLE_FAMILY,San Francisco,1054.4692737430169
"2070 42nd Ave, San Francisco, CA, 94116",1690000,3.0,2.0,1390.0,SINGLE_FAMILY,San Francisco,1215.8273381294964
"569 Peralta Ave, San Francisco, CA, 94110",1350000,2.0,1.0,800.0,SINGLE_FAMILY,San Francisco,1687.5
"2152 Market St Apt C, San Francisco, CA, 94114",1725000,3.0,2.0,1424.0,CONDO,San Francisco,1211.376404494382
"1982 Fell St, San Francisco, CA, 94117",1735000,2.0,2.0,1500.0,SINGLE_FAMILY,San Francisco,1156.6666666666667
"77 Aquavista Way, San Francisco, CA, 94131",1600000,3.0,2.0,1900.0,SINGLE_FAMILY,San Francisco,842.1052631578947
"525 27th St Apt 2, San Francisco, CA, 94131",2320000,3.0,3.0,1650.0,CONDOS,San Francisco,1406.060606060606
"127 Foote Ave, San Francisco, CA, 94112",1253500,,2.0,1570.0,SINGLE_FAMILY,San Francisco,798.4076433121019
"863 Haight St Apt 3, San Francisco, CA, 94117",1010000,1.0,1.0,910.0,CONDOS,San Francisco,1109.89010989011
"8 Buchanan St Unit 415, San Francisco, CA, 94102",859000,2.0,2.0,963.0,CONDOS,San Francisco,892.0041536863966
"65 Del Monte St, San Francisco, CA, 94112",980000,3.0,1.0,1188.0,SINGLE_FAMILY,San Francisco,824.9158249158249
"587 Banks St, San Francisco, CA, 94110",785000,1.0,1.0,999.0,SINGLE_FAMILY,San Francisco,785.7857857857858
"2538 Bryant St, San Francisco, CA, 94110",1320000,2.0,1.0,1360.0,CONDOS,San Francisco,970.5882352941177
"58-60 N Valparaiso St, San Francisco, CA, 94133",1100000,6.0,,1924.0,MULTI_FAMILY,San Francisco,571.7255717255717
"723 Taylor St Apt 402, San Francisco, CA, 94108",655000,2.0,1.0,757.0,CONDOS,San Francisco,865.2575957727873
"1616 Larkin St, San Francisco, CA, 94109",1498000,3.0,1.0,1816.0,SINGLE_FAMILY,San Francisco,824.8898678414097
"2338 44th Ave, San Francisco, CA, 94116",1710000,3.0,2.0,1512.0,SINGLE_FAMILY,San Francisco,1130.952380952381
"2040 Franklin St Apt 1107, San Francisco, CA, 94109",1288000,2.0,2.0,1110.0,CONDO,San Francisco,1160.3603603603603
"906 Guerrero St, San Francisco, CA, 94110",1550000,,3.0,4007.0,MULTI_FAMILY,San Francisco,386.82305964562016
"625 Larkin St Unit 4, San Francisco, CA, 94109",377500,2.0,1.0,691.0,CONDOS,San Francisco,546.3096960926194
"1522 /1524 Waller St, San Francisco, CA, 94117",2150000,,,3100.0,MULTI_FAMILY,San Francisco,693.5483870967741
"195 7th St Apt 404, San Francisco, CA, 94103",250000,0.0,1.0,332.0,CONDOS,San Francisco,753.0120481927711
"772-774 14th St, San Francisco, CA, 94114",1200000,4.0,3.0,3520.0,MULTI_FAMILY,San Francisco,340.90909090909093
"2954 Webster St, San Francisco, CA, 94123",1349000,2.0,2.0,1170.0,CONDOS,San Francisco,1152.991452991453
"3364 21st St, San Francisco, CA, 94110",1510000,5.0,3.0,2580.0,MULTI_FAMILY,San Francisco,585.2713178294574
"1144 York St, San Francisco, CA, 94110",708000,2.0,2.0,880.0,SINGLE_FAMILY,San Francisco,804.5454545454545
"142 Chilton Ave, San Francisco, CA, 94131",3200000,5.0,4.0,3420.0,SINGLE_FAMILY,San Francisco,935.672514619883
"653 Guerrero St, San Francisco, CA, 94110",1325000,3.0,1.0,1505.0,CONDOS,San Francisco,880.3986710963455
"944 Florida St, San Francisco, CA, 94110",1360000,2.0,1.0,1165.0,SINGLE_FAMILY,San Francisco,1167.381974248927
"2266 Cecilia Ave, San Francisco, CA, 94116",2500000,3.0,2.0,2486.0,SINGLE_FAMILY,San Francisco,1005.6315366049879
"141 Cambridge St, San Francisco, CA, 94134",942000,3.0,1.0,994.0,SINGLE_FAMILY,San Francisco,947.6861167002012
"701 Minnesota St Apt 203, San Francisco, CA, 94107",1150000,2.0,2.0,1277.0,CONDOS,San Francisco,900.5481597494127
"430 Garfield St, San Francisco, CA, 94132",1500000,3.0,2.0,1555.0,SINGLE_FAMILY,San Francisco,964.6302250803858
"177 Townsend St Unit 539, San Francisco, CA, 94107",635000,1.0,1.0,681.0,CONDOS,San Francisco,932.4522760646108
"960 Market St Unit 710, San Francisco, CA, 94102",413000,0.0,1.0,399.0,CONDOS,San Francisco,1035.0877192982457
"101 Lombard St Apt 707W, San Francisco, CA, 94111",1200000,2.0,2.0,1544.0,CONDOS,San Francisco,777.2020725388601
"4293 23rd St, San Francisco, CA, 94114",2410000,4.0,2.0,1880.0,SINGLE_FAMILY,San Francisco,1281.9148936170213
"343 Valley St, San Francisco, CA, 94131",1060000,1.0,1.0,1020.0,SINGLE_FAMILY,San Francisco,1039.2156862745098
"986 S Van Ness Ave Unit 502, San Francisco, CA, 94110",575000,1.0,1.0,484.0,CONDOS,San Francisco,1188.01652892562
"3525 Cabrillo St, San Francisco, CA, 94121",2343500,4.0,3.0,2232.0,SINGLE_FAMILY,San Francisco,1049.9551971326164
"634 Ashbury St, San Francisco, CA, 94117",1200000,2.0,1.0,1461.0,CONDO,San Francisco,821.3552361396304
"2203 25th St, San Francisco, CA, 94107",918000,2.0,2.0,1312.0,SINGLE_FAMILY,San Francisco,699.6951219512196
"4187 26th St, San Francisco, CA, 94131",1150000,2.0,1.0,942.0,CONDOS,San Francisco,1220.8067940552016
"2871 Clay St, San Francisco, CA, 94115",2475000,3.0,2.0,1910.0,CONDOS,San Francisco,1295.8115183246073
"1874 34th Ave, San Francisco, CA, 94122",1479000,4.0,4.0,2367.0,SINGLE_FAMILY,San Francisco,624.8415716096324
"260 King St Unit 507, San Francisco, CA, 94107",640000,1.0,1.0,896.0,CONDOS,San Francisco,714.2857142857143
"3528 19th St, San Francisco, CA, 94110",1850000,3.0,2.0,1970.0,CONDOS,San Francisco,939.0862944162436
"3544 Scott St, San Francisco, CA, 94123",1810000,2.0,2.0,1321.0,CONDO,San Francisco,1370.1741105223316
"3817 22nd St, San Francisco, CA, 94114",3000000,3.0,2.0,2418.0,SINGLE_FAMILY,San Francisco,1240.6947890818858
"417 Teresita Blvd, San Francisco, CA, 94127",1917500,3.0,2.0,1810.0,SINGLE_FAMILY,San Francisco,1059.3922651933701
"1 Hawthorne St Unit 22D, San Francisco, CA, 94105",890000,1.0,1.0,846.0,CONDOS,San Francisco,1052.0094562647755
"1647 Cabrillo St, San Francisco, CA, 94121",838000,,6.0,3550.0,OTHER,San Francisco,236.05633802816902
"122 Ney St, San Francisco, CA, 94112",1300000,4.0,2.0,1654.0,SINGLE_FAMILY,San Francisco,785.9733978234583
"249 Gaven St, San Francisco, CA, 94134",1040000,2.0,1.0,977.0,SINGLE_FAMILY,San Francisco,1064.4831115660184
"8 Buchanan St Unit 505, San Francisco, CA, 94102",1175000,2.0,2.0,1025.0,CONDOS,San Francisco,1146.341463414634
"250 King St Unit 1104, San Francisco, CA, 94107",499000,1.0,1.0,587.0,CONDOS,San Francisco,850.0851788756388
"1026 Masonic Ave, San Francisco, CA, 94117",1280000,3.0,1.0,1752.0,SINGLE_FAMILY,San Francisco,730.5936073059361
"20 Appleton Ave, San Francisco, CA, 94110",1075000,2.0,2.0,1355.0,CONDOS,San Francisco,793.3579335793358
"1283 Howard St, San Francisco, CA, 94103",1065000,4.0,2.0,1519.0,CONDOS,San Francisco,701.1191573403555
"1285 45th Ave, San Francisco, CA, 94122",1100000,4.0,4.0,2794.0,MULTI_FAMILY,San Francisco,393.7007874015748
"4390 Cesar Chavez St, San Francisco, CA, 94131",2050000,3.0,2.0,2190.0,SINGLE_FAMILY,San Francisco,936.0730593607306
"229 Brannan St Unit 2D, San Francisco, CA, 94107",1450000,2.0,2.0,1404.0,CONDOS,San Francisco,1032.7635327635328
"209 Bridgeview Dr, San Francisco, CA, 94124",750000,2.0,1.0,1053.0,SINGLE_FAMILY,San Francisco,712.2507122507122
"101 Crescent Way Apt 2105, San Francisco, CA, 94134",665000,2.0,2.0,1063.0,CONDOS,San Francisco,625.587958607714
"960 Market St Unit 523, San Francisco, CA, 94102",529000,1.0,1.0,559.0,CONDOS,San Francisco,946.3327370304114
"8 Saint Charles Ave, San Francisco, CA, 94132",1120000,2.0,1.0,1200.0,SINGLE_FAMILY,San Francisco,933.3333333333334
"1928 Taylor St, San Francisco, CA, 94133",1475000,2.0,2.0,1226.0,CONDO,San Francisco,1203.099510603589
"3338 17th St Apt 203, San Francisco, CA, 94110",513000,,,1034.0,CONDO,San Francisco,496.13152804642164
"479 19th Ave, San Francisco, CA, 94121",1850000,3.0,2.0,1780.0,SINGLE_FAMILY,San Francisco,1039.3258426966293
"100 Avocet Way, San Francisco, CA, 94124",790000,3.0,2.0,1427.0,TOWNHOMES,San Francisco,553.6089698668535
"1388 Post St # 402, San Francisco, CA, 94109",875000,2.0,2.0,1187.0,CONDO,San Francisco,737.1524852569503
"1257 Vallejo St # B, San Francisco, CA, 94109",2470000,3.0,3.0,2084.0,CONDO,San Francisco,1185.2207293666027
"537-541 Dolores St, San Francisco, CA, 94110",1633750,6.0,2.0,3949.0,MULTI_FAMILY,San Francisco,413.7123322360091
"845 Montgomery St Unit B, San Francisco, CA, 94133",1300000,,,985.0,CONDO,San Francisco,1319.7969543147208
"2446 30th Ave, San Francisco, CA, 94116",1570000,2.0,1.0,1320.0,SINGLE_FAMILY,San Francisco,1189.3939393939395
"1595 43rd Ave, San Francisco, CA, 94122",1630000,4.0,2.0,1525.0,SINGLE_FAMILY,San Francisco,1068.8524590163934
"2170 Jackson St Unit 1, San Francisco, CA, 94115",4000000,3.0,3.0,3300.0,CONDOS,San Francisco,1212.121212121212
"2534 Pacheco Ave, San Francisco, CA, 94116",1700000,3.0,2.0,1500.0,SINGLE_FAMILY,San Francisco,1133.3333333333333
"1200 Gough St Unit 5A, San Francisco, CA, 94109",1000000,2.0,2.0,1500.0,CONDO,San Francisco,666.6666666666666
"117 Frederick St, San Francisco, CA, 94117",1785000,2.0,1.0,986.0,CONDOS,San Francisco,1810.344827586207
"335 Parker Ave, San Francisco, CA, 94118",2315000,3.0,3.0,2160.0,SINGLE_FAMILY,San Francisco,1071.7592592592594
"4345 17th St, San Francisco, CA, 94114",1415000,3.0,1.0,1391.0,CONDOS,San Francisco,1017.25377426312
"2600 San Jose Ave, San Francisco, CA, 94112",900000,2.0,1.0,1000.0,SINGLE_FAMILY,San Francisco,900.0
"2101 Bryant St Apt 305, San Francisco, CA, 94110",1327000,1.0,1.0,1121.0,CONDOS,San Francisco,1183.764495985727
"1830 Jackson St Apt C, San Francisco, CA, 94109",2600000,3.0,2.0,1865.0,SINGLE_FAMILY,San Francisco,1394.1018766756033
"1082 Ashbury St, San Francisco, CA, 94117",1560000,,1.0,1900.0,SINGLE_FAMILY,San Francisco,821.0526315789474
"2298 Lombard St # H, San Francisco, CA, 94123",1500000,2.0,2.0,1236.0,CONDO,San Francisco,1213.5922330097087
"5050A-50B Walter St, San Francisco, CA, 94114",2505000,6.0,3.0,4308.0,MULTI_FAMILY,San Francisco,581.4763231197771
"1462 20th Ave, San Francisco, CA, 94122",1375000,2.0,1.0,1050.0,SINGLE_FAMILY,San Francisco,1309.5238095238096
"1914 Pine St Apt 7, San Francisco, CA, 94109",955000,2.0,1.0,1180.0,CONDOS,San Francisco,809.3220338983051
"504 Monterey Blvd, San Francisco, CA, 94127",1300000,4.0,2.0,1669.0,SINGLE_FAMILY,San Francisco,778.9095266626723
"301 Green St, San Francisco, CA, 94133",1796850,6.0,4.0,2908.0,MULTI_FAMILY,San Francisco,617.8988995873452
"745 Sutter St, San Francisco, CA, 94109",4110000,,25.0,18050.0,OTHER,San Francisco,227.70083102493075
"20 Presidio Ave, San Francisco, CA, 94115",441000,0.0,1.0,313.0,CONDOS,San Francisco,1408.9456869009584
"26 Albion St, San Francisco, CA, 94103",1338000,2.0,1.0,1340.0,SINGLE_FAMILY,San Francisco,998.5074626865671
"2976-2978 21st St, San Francisco, CA, 94110",1250000,7.0,2.0,3105.0,MULTI_FAMILY,San Francisco,402.5764895330113
"2790 19th Ave Unit 14, San Francisco, CA, 94132",1065000,3.0,2.0,1745.0,CONDOS,San Francisco,610.3151862464183
"425 1st St Unit 1402, San Francisco, CA, 94105",1555000,2.0,2.0,1309.0,CONDOS,San Francisco,1187.929717341482
"765 Page St, San Francisco, CA, 94117",2235000,3.0,2.0,1549.0,CONDOS,San Francisco,1442.8663653970304
"320 Day St, San Francisco, CA, 94131",4300000,4.0,4.0,2732.0,SINGLE_FAMILY,San Francisco,1573.9385065885797
"40 Marietta Dr, San Francisco, CA, 94127",2415000,4.0,3.0,2006.0,SINGLE_FAMILY,San Francisco,1203.888334995015
"142 27th Ave, San Francisco, CA, 94121",2540000,3.0,2.0,2190.0,CONDOS,San Francisco,1159.8173515981734
"112 Galewood Cir, San Francisco, CA, 94131",1210000,3.0,2.0,2300.0,TOWNHOMES,San Francisco,526.0869565217391
"855 LA Playa St Apt 257, San Francisco, CA, 94121",820000,2.0,2.0,1150.0,CONDOS,San Francisco,713.0434782608696
"3338 17th St Apt 106, San Francisco, CA, 94110",516000,,,1043.0,CONDO,San Francisco,494.7267497603068
"375 24th Ave Apt 6, San Francisco, CA, 94121",2052000,,6.0,3430.0,OTHER,San Francisco,598.2507288629738
